,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
559,EPIC 212069861,2MASS J08574660+2127127,EPIC 212069861.01,,134.444189,0.0,08h57m46.61s,21.453533,0.0,+21d27m12.7s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.102,,0.0,16.292,0.1,0.0,14.780999999999999,0.03,0.0,,,,15.638,0.04,0.0,14.175999999999998,0.07,0.0,13.445,0.07,0.0,,,,11.907,0.02,0.0,11.25,0.023,0.0,11.055,0.021,0.0,10.960999999999999,0.023,0.0,10.981,0.021,0.0,10.919,0.129,0.0,8.525,,-1.0,1.511,0.10400000000000001,0.0,,,,,,,,,,,,30.953,,,0,2457147.496,,,0,0.1646,,,0.0,0.13483,,,0.0,,,,,0.152,,,0.0,,,,,4.0566,,,0.0,,,,,,,,,,,,,1
560,EPIC 212088059,2MASS J08504989+2147209,EPIC 212088059.01,,132.70786299999997,0.0,08h50m49.89s,21.789122,0.0,+21d47m20.8s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.757,,0.0,17.088,0.1,0.0,15.606,0.055999999999999994,0.0,,,,16.369,0.04,0.0,14.925,0.08,0.0,14.065999999999999,0.1,0.0,,,,12.344000000000001,0.025,0.0,11.655999999999999,0.023,0.0,11.46,0.021,0.0,11.341,0.023,0.0,11.312000000000001,0.022000000000000002,0.0,11.350999999999999,0.217,0.0,8.703,,-1.0,1.482,0.115,0.0,,,,,,,,,,,,10.366,,,0,2457141.715,,,0,0.124,,,0.0,0.07883,,,0.0,,,,,0.0,,,0.0,,,,,3.5211,,,0.0,,,,,,,,,,,,,1
561,EPIC 212099230,2MASS J08321766+2200217,EPIC 212099230.01,,128.073571,0.0,08h32m17.66s,22.006010999999997,0.0,+22d00m21.6s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.513,,0.0,11.532,0.08800000000000001,0.0,10.794,0.071,0.0,,,,11.073,0.03,0.0,10.495999999999999,0.04,0.0,10.274000000000001,0.06,0.0,,,,9.343,0.022000000000000002,0.0,8.998,0.022000000000000002,0.0,8.873,0.023,0.0,8.802999999999999,0.023,0.0,8.839,0.021,0.0,8.785,0.033,0.0,8.478,,-1.0,0.738,0.113,0.0,,,,,,,,,,,,7.112,,,0,2457141.963,,,0,0.0585,,,0.0,0.11045999999999999,,,0.0,,,,,0.009,,,0.0,,,,,2.418,,,0.0,,,,,,,,,,,,,1
562,EPIC 212110888,2MASS J08301891+2214092,EPIC 212110888.01,K2-34 b,127.57876999999999,0.0,08h30m18.90s,22.235908,0.0,+22d14m09.3s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.440999999999999,,0.0,12.429,0.033,0.0,11.548,0.057,0.0,,,,,,,,,,,,,,,,10.527999999999999,0.025,0.0,10.258,0.022000000000000002,0.0,10.193,0.017,0.0,10.174,0.023,0.0,10.207,0.02,0.0,10.158999999999999,0.069,0.0,8.342,,-1.0,0.5710000000000001,0.193,0.0,,,,,,,,,,,,2.996,,,0,2457141.351,,,0,0.6237,,,0.0,0.08213,,,0.0,,,,,0.068,,,0.0,,,,,7.8978,,,0.0,,,,,,,,,,,,,1
563,EPIC 212130773,2MASS J08234865+2238024,EPIC 212130773.01,,125.952752,0.0,08h23m48.66s,22.634023000000003,0.0,+22d38m02.5s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.467,,0.0,15.584000000000001,0.06,0.0,14.627,0.040999999999999995,0.0,,,,15.17,0.040999999999999995,0.0,,,,,,,,,,12.870999999999999,0.021,0.0,12.388,0.025,0.0,12.26,0.022000000000000002,0.0,12.174000000000001,0.023,0.0,12.204,0.024,0.0,12.234000000000002,0.359,0.0,8.748,,-1.0,0.9570000000000001,0.073,0.0,,,,,,,,,,,,18.711,,,0,2457151.886,,,0,0.1305,,,0.0,0.24883000000000002,,,0.0,,,,,0.162,,,0.0,,,,,3.6132,,,0.0,,,,,,,,,,,,,1
564,EPIC 212132195,2MASS J08235691+2239467,EPIC 212132195.01,,125.98706499999999,0.0,08h23m56.90s,22.663045,0.0,+22d39m47.0s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.67,,0.0,13.046,0.040999999999999995,0.0,12.025,0.03,0.0,,,,12.556,0.031,0.0,11.622,0.04,0.0,11.29,0.06,0.0,,,,10.128,0.02,0.0,9.566,0.024,0.0,9.501,0.023,0.0,9.439,0.022000000000000002,0.0,9.493,0.02,0.0,9.436,0.036000000000000004,0.0,8.782,,-1.0,1.021,0.051,0.0,,,,,,,,,,,,26.198,,,0,2457164.39,,,0,0.0861,,,0.0,0.13221,,,0.0,,,,,0.0,,,0.0,,,,,2.9347,,,0.0,,,,,,,,,,,,,1
565,EPIC 212136123,2MASS J08365087+2244280,EPIC 212136123.01,,129.21199099999998,0.0,08h36m50.88s,22.741123,0.0,+22d44m28.0s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.915999999999999,,0.0,15.879000000000001,0.03,0.0,15.094000000000001,0.047,0.0,,,,,,,,,,,,,,,,13.356,0.025,0.0,12.969000000000001,0.027000000000000003,0.0,12.855,0.026000000000000002,0.0,12.812999999999999,0.024,0.0,12.843,0.027999999999999997,0.0,12.427,,-1.0,8.946,,-1.0,0.785,0.055999999999999994,0.0,,,,,,,,,,,,2.226,,,0,2457140.262,,,0,0.0676,,,0.0,0.06996000000000001,,,0.0,,,,,0.0,,,0.0,,,,,2.6003,,,0.0,,,,,,,,,,,,,1
566,EPIC 212138198,2MASS J08240565+2246598,EPIC 212138198.01,,126.023559,0.0,08h24m05.65s,22.78329,0.0,+22d46m59.8s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.902000000000001,,0.0,14.114,0.02,0.0,13.205,0.032,0.0,,,,13.644,0.033,0.0,12.85,0.040999999999999995,0.0,12.584000000000001,0.062,0.0,,,,11.456,0.022000000000000002,0.0,10.99,0.024,0.0,10.88,0.019,0.0,10.842,0.022000000000000002,0.0,10.889000000000001,0.019,0.0,10.823,0.11599999999999999,0.0,8.1,,-1.0,0.909,0.038,0.0,,,,,,,,,,,,3.209,,,0,2457142.373,,,0,0.2016,,,0.0,0.03021,,,0.0,,,,,0.131,,,0.0,,,,,4.4905,,,0.0,,,,,,,,,,,,,1
567,EPIC 212141021,2MASS J08314108+2250300,EPIC 212141021.01,,127.92118,0.0,08h31m41.08s,22.84167,0.0,+22d50m30.0s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.295,,0.0,14.495,0.02,0.0,13.55,0.033,0.0,,,,13.995999999999999,0.034,0.0,13.255,0.042,0.0,12.995,0.063,0.0,,,,11.811,0.022000000000000002,0.0,11.365,0.027000000000000003,0.0,11.242,0.017,0.0,11.206,0.023,0.0,11.234000000000002,0.021,0.0,10.995999999999999,0.13,0.0,8.466000000000001,,-1.0,0.945,0.039,0.0,,,,,,,,,,,,2.918,,,0,2457140.099,,,0,0.0246,,,0.0,0.07975,,,0.0,,,,,0.066,,,0.0,,,,,1.5674,,,0.0,,,,,,,,,,,,,1
568,EPIC 212150006,2MASS J08324068+2301551,EPIC 212150006.01,,128.169544,0.0,08h32m40.69s,23.031999,0.0,+23d01m55.2s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,,0.0,15.677999999999999,0.08,0.0,14.770999999999999,0.042,0.0,,,,15.132,0.040999999999999995,0.0,14.616,0.051,0.0,14.515,0.081,0.0,,,,13.462,0.021,0.0,13.054,0.03,0.0,12.948,0.031,0.0,12.905,0.024,0.0,12.944,0.028999999999999998,0.0,12.165,0.41,0.0,8.632,,-1.0,0.907,0.09,0.0,,,,,,,,,,,,0.898,,,0,2457139.982,,,0,0.1878,,,0.0,0.03992,,,0.0,,,,,0.122,,,0.0,,,,,4.3334,,,0.0,,,,,,,,,,,,,1
569,EPIC 212152341,,EPIC 212152341.01,,132.754023,0.0,08h51m00.97s,23.083958,0.0,+23d05m02.2s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.109,,0.0,,,,,,,24.057,0.7659999999999999,0.0,20.564,0.025,0.0,19.082,0.012,0.0,18.486,0.011000000000000001,0.0,18.157,0.024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.676,,,0,2457141.311,,,0,3.9424,,,0.0,0.09471,,,0.0,,,,,0.087,,,0.0,,,,,19.8555,,,0.0,,,,,,,,,,,,,1
570,EPIC 212154564,2MASS J08543387+2307584,EPIC 212154564.01,,133.64118200000001,0.0,08h54m33.88s,23.13289,0.0,+23d07m58.4s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.105,,0.0,,,,,,,,,,,,,,,,,,,,,,12.838,0.023,0.0,12.227,0.022000000000000002,0.0,11.975,0.018000000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.414,,,0,2457142.181,,,0,0.4643,,,0.0,0.06337999999999999,,,0.0,,,,,0.102,,,0.0,,,,,6.8141,,,0.0,,,,,,,,,,,,,1
571,EPIC 212157262,2MASS J08500566+2311333,EPIC 212157262.01,,132.52360900000002,0.0,08h50m05.67s,23.192601,0.0,+23d11m33.4s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.864,,0.0,13.870999999999999,0.02,0.0,13.081,0.03,0.0,,,,13.44,0.03,0.0,12.828,0.03,0.0,12.618,0.04,0.0,,,,11.687000000000001,0.022000000000000002,0.0,11.289000000000001,0.027999999999999997,0.0,11.196,0.021,0.0,11.169,0.022000000000000002,0.0,11.235,0.021,0.0,11.069,0.18600000000000003,0.0,8.362,,-1.0,0.79,0.036000000000000004,0.0,,,,,,,,,,,,7.15,,,0,2457146.322,,,0,0.1068,,,0.0,0.11679,,,0.0,,,,,0.03,,,0.0,,,,,3.2683,,,0.0,,,,,,,,,,,,,1
572,EPIC 212161956,2MASS J08252951+2317504,EPIC 212161956.01,,126.372924,0.0,08h25m29.50s,23.297376999999997,0.0,+23d17m50.6s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.777999999999999,,0.0,16.298,0.06,0.0,15.21,0.048,0.0,,,,15.811,0.01,0.0,14.763,0.01,0.0,14.335,0.077,0.0,,,,13.052,0.024,0.0,12.447000000000001,0.025,0.0,12.3,0.023,0.0,12.232000000000001,0.024,0.0,12.243,0.024,0.0,12.16,0.419,0.0,8.287,,-1.0,1.088,0.077,0.0,,,,,,,,,,,,7.187,,,0,2457140.698,,,0,0.1195,,,0.0,0.09963,,,0.0,,,,,0.0,,,0.0,,,,,3.4576,,,0.0,,,,,,,,,,,,,1
573,EPIC 212164470,2MASS J08391527+2321269,EPIC 212164470.01,,129.81363100000002,0.0,08h39m15.27s,23.357481,0.0,+23d21m26.9s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.704,,0.0,13.219000000000001,0.02,0.0,12.645999999999999,0.03,0.0,,,,12.864,0.01,0.0,12.474,0.04,0.0,12.635,0.58,0.0,,,,11.502,0.02,0.0,11.245999999999999,0.018000000000000002,0.0,11.149000000000001,0.021,0.0,11.120999999999999,0.022000000000000002,0.0,11.19,0.021,0.0,11.286,0.214,0.0,8.797,,-1.0,0.573,0.036000000000000004,0.0,,,,,,,,,,,,7.809,,,0,2457144.86,,,0,0.042,,,0.0,0.14179,,,0.0,,,,,0.204,,,0.0,,,,,2.0497,,,0.0,,,,,,,,,,,,,1
574,EPIC 212270970,2MASS J13510995-1827420,EPIC 212270970.01,,207.79148999999998,0.0,13h51m09.96s,-18.461727,0.0,-18d27m42.2s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.352,,0.0,14.11,0.02,0.0,13.479000000000001,0.02,0.0,,,,13.743,0.03,0.0,13.338,0.03,0.0,13.185,0.05,0.0,,,,12.32,0.022000000000000002,0.0,11.982000000000001,0.023,0.0,11.899000000000001,0.024,0.0,11.905,0.022000000000000002,0.0,11.915999999999999,0.023,0.0,11.769,0.264,0.0,8.482999999999999,,-1.0,0.631,0.027999999999999997,0.0,0.33799999999999997,0.032,0.0,0.083,0.033,0.0,0.42100000000000004,0.033,0.0,,,1.717,,,0,2457218.134,,,0,0.0086,,,0.0,0.258,,,0.0,,,,,0.185,,,0.0,,,,,0.9286,,,0.0,,,,,,,,,,,,,1
575,EPIC 212278644,2MASS J13482988-1811476,EPIC 212278644.01,,207.124576,0.0,13h48m29.90s,-18.196601,0.0,-18d11m47.8s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.949000000000002,,0.0,14.857999999999999,0.03,0.0,14.15,0.02,0.0,,,,14.435,0.04,0.0,13.972000000000001,0.03,0.0,13.741,0.05,0.0,,,,12.863,0.021,0.0,12.517999999999999,0.023,0.0,12.497,0.028999999999999998,0.0,12.439,0.023,0.0,12.45,0.025,0.0,11.787,0.258,0.0,8.527000000000001,,-1.0,0.708,0.036000000000000004,0.0,0.345,0.031,0.0,0.021,0.037000000000000005,0.0,0.366,0.036000000000000004,0.0,,,12.426,,,0,2457227.549,,,0,0.0431,,,0.0,0.20513,,,0.0,,,,,0.213,,,0.0,,,,,2.077,,,0.0,,,,,,,,,,,,,1
576,EPIC 212297394,2MASS J13484949-1736355,EPIC 212297394.01,,207.20621699999998,0.0,13h48m49.49s,-17.609906,0.0,-17d36m35.7s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.138,,0.0,15.377,0.02,0.0,14.423,0.03,0.0,,,,14.852,0.03,0.0,14.126,0.03,0.0,13.831,0.07,0.0,,,,12.735,0.026000000000000002,0.0,12.222999999999999,0.023,0.0,12.186,0.023,0.0,12.116,0.022000000000000002,0.0,12.174000000000001,0.023,0.0,11.97,0.397,0.0,9.254,,-1.0,0.9540000000000001,0.036000000000000004,0.0,0.512,0.035,0.0,0.037000000000000005,0.033,0.0,0.5489999999999999,0.035,0.0,,,5.213,,,0,2457222.483,,,0,0.0709,,,0.0,0.10092000000000001,,,0.0,,,,,0.07,,,0.0,,,,,2.6618,,,0.0,,,,,,,,,,,,,1
577,EPIC 212300977,2MASS J13350194-1730124,EPIC 212300977.01,,,,,,,,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.738,,0.0,12.689,0.32,0.0,11.8,,0.0,,,,12.129000000000001,0.01,0.0,11.705,0.06,0.0,11.571,0.06,0.0,,,,10.775,0.027000000000000003,0.0,10.443,0.023,0.0,10.395999999999999,0.024,0.0,10.323,0.023,0.0,10.343,0.02,0.0,10.380999999999998,0.064,0.0,8.641,,-1.0,0.9359999999999999,0.373,0.0,0.332,0.035,0.0,0.047,0.033,0.0,0.379,0.036000000000000004,0.0,,,4.466,,,0,2457220.529,,,0,1.5619,,,0.0,0.12896,,,0.0,,,,,0.203,,,0.0,,,,,12.4977,,,0.0,,,,,,,,,,,,,1
578,EPIC 212301649,2MASS J13255091-1728592,EPIC 212301649.01,,201.462144,0.0,13h25m50.91s,-17.483129,0.0,-17d28m59.3s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.056,,0.0,15.242,0.06,0.0,14.33,0.03,0.0,,,,14.765999999999998,0.06,0.0,14.013,0.03,0.0,13.751,0.05,0.0,,,,12.686,0.027000000000000003,0.0,12.222999999999999,0.021,0.0,12.122,0.024,0.0,12.008,0.024,0.0,11.992,0.023,0.0,12.17,0.312,0.0,8.775,,-1.0,0.912,0.067,0.0,0.46299999999999997,0.034,0.0,0.10099999999999999,0.032,0.0,0.564,0.036000000000000004,0.0,,,1.225,,,0,2457217.565,,,0,0.0224,,,0.0,0.37567,,,0.0,,,,,0.554,,,0.0,,,,,1.4962,,,0.0,,,,,,,,,,,,,1
579,EPIC 212310244,2MASS J13521870-1713315,EPIC 212310244.01,,208.077928,0.0,13h52m18.70s,-17.225447,0.0,-17d13m31.6s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.092,,0.0,15.228,0.04,0.0,14.269,0.03,0.0,,,,14.731,0.01,0.0,13.972000000000001,0.02,0.0,13.819,0.23,0.0,,,,12.638,0.026000000000000002,0.0,12.18,0.024,0.0,12.092,0.027000000000000003,0.0,12.044,0.023,0.0,12.11,0.023,0.0,11.815,0.233,0.0,8.855,,-1.0,0.9590000000000001,0.05,0.0,0.45799999999999996,0.035,0.0,0.08800000000000001,0.036000000000000004,0.0,0.546,0.037000000000000005,0.0,,,6.669,,,0,2457220.874,,,0,0.0213,,,0.0,0.20767,,,0.0,,,,,0.166,,,0.0,,,,,1.4607,,,0.0,,,,,,,,,,,,,1
580,EPIC 212321305,2MASS J13383408-1654364,EPIC 212321305.01,,204.642002,0.0,13h38m34.08s,-16.910098,0.0,-16d54m36.4s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.860999999999999,,0.0,14.787,0.04,0.0,14.081,0.02,0.0,,,,14.355,0.03,0.0,13.886,0.01,0.0,13.65,0.11,0.0,,,,12.880999999999998,0.026000000000000002,0.0,12.508,0.031,0.0,12.467,0.033,0.0,12.380999999999998,0.026000000000000002,0.0,12.431,0.027000000000000003,0.0,12.034,0.358,0.0,8.76,,-1.0,0.706,0.045,0.0,0.373,0.04,0.0,0.040999999999999995,0.045,0.0,0.414,0.042,0.0,,,34.144,,,0,2457228.926,,,0,0.2836,,,0.0,0.33013000000000003,,,0.0,,,,,0.196,,,0.0,,,,,5.3257,,,0.0,,,,,,,,,,,,,1
581,EPIC 212330265,2MASS J13533111-1639348,EPIC 212330265.01,,208.37963,0.0,13h53m31.11s,-16.659701000000002,0.0,-16d39m34.9s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.949000000000002,,0.0,,,,,,,,,,,,,,,,,,,,,,12.559000000000001,0.023,0.0,11.944,0.023,0.0,11.655,0.021,0.0,11.555,0.024,0.0,11.514000000000001,0.022000000000000002,0.0,11.228,0.14300000000000002,0.0,9.09,0.511,0.0,,,,0.615,0.033,0.0,0.289,0.031,0.0,0.904,0.031,0.0,,,4.174,,,0,2457220.427,,,0,0.1013,,,0.0,0.07762000000000001,,,0.0,,,,,0.019,,,0.0,,,,,3.1828,,,0.0,,,,,,,,,,,,,1
582,EPIC 212351026,2MASS J13264484-1606183,EPIC 212351026.01,,201.686872,0.0,13h26m44.85s,-16.10515,0.0,-16d06m18.5s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.540999999999999,,0.0,17.062,0.21,0.0,15.505999999999998,0.03,0.0,,,,16.285999999999998,0.04,0.0,14.886,0.03,0.0,13.793,0.06,0.0,,,,11.972999999999999,0.022000000000000002,0.0,11.384,0.022000000000000002,0.0,11.165,0.023,0.0,,,,,,,,,,,,,1.556,0.212,0.0,0.589,0.031,0.0,0.21899999999999997,0.032,0.0,0.8079999999999999,0.032,0.0,,,2.548,,,0,2457218.171,,,0,0.2483,,,0.0,0.20429,,,0.0,,,,,0.423,,,0.0,,,,,4.9828,,,0.0,,,,,,,,,,,,,1
583,EPIC 212351405,2MASS J13263909-1605419,EPIC 212351405.01,,201.662937,0.0,13h26m39.10s,-16.095001,0.0,-16d05m42.0s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.995,,0.0,15.259,0.05,0.0,14.325,0.05,0.0,,,,14.79,0.05,0.0,14.005999999999998,0.04,0.0,13.655,0.08,0.0,,,,12.540999999999999,0.027000000000000003,0.0,12.052999999999999,0.027999999999999997,0.0,11.967,0.024,0.0,11.835,0.024,0.0,11.885,0.023,0.0,11.937999999999999,0.243,0.0,9.006,,-1.0,0.934,0.071,0.0,0.488,0.039,0.0,0.086,0.037000000000000005,0.0,0.574,0.036000000000000004,0.0,,,2.549,,,0,2457218.158,,,0,0.1961,,,0.0,0.15971,,,0.0,,,,,0.407,,,0.0,,,,,4.4285,,,0.0,,,,,,,,,,,,,1
584,EPIC 212357477,2MASS J13280398-1556162,EPIC 212357477.01,,202.016633,0.0,13h28m03.99s,-15.93782,0.0,-15d56m16.2s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.215,,0.0,11.08,0.076,0.0,10.364,0.054000000000000006,0.0,,,,10.885,0.25,0.0,10.127,0.04,0.0,9.927999999999999,0.05,0.0,,,,9.081,0.034,0.0,8.748,0.071,0.0,8.687000000000001,0.024,0.0,8.63,0.023,0.0,8.675,0.02,0.0,8.649,0.024,0.0,8.418,0.261,0.0,0.716,0.09300000000000001,0.0,0.33299999999999996,0.079,0.0,0.061,0.075,0.0,0.39399999999999996,0.042,0.0,,,6.327,,,0,2457221.228,,,0,0.0322,,,0.0,0.06978999999999999,,,0.0,,,,,0.083,,,0.0,,,,,1.7952,,,0.0,,,,,,,,,,,,,1
585,EPIC 212370106,2MASS J13250524-1537303,EPIC 212370106.01,,201.271866,0.0,13h25m05.25s,-15.625073,0.0,-15d37m30.3s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2016arXiv160601264P target=ref>Pope et al. 2016</a>,,1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.562999999999999,,0.0,15.405999999999999,0.09,0.0,14.708,0.042,0.0,,,,,,,,,,,,,,,,13.173,0.027000000000000003,0.0,12.469000000000001,0.023,0.0,12.34,0.026000000000000002,0.0,12.168,0.023,0.0,12.234000000000002,0.023,0.0,12.11,0.284,0.0,8.715,,-1.0,0.698,0.099,0.0,0.7040000000000001,0.035,0.0,0.129,0.035,0.0,0.833,0.037000000000000005,0.0,,,22.446,,,0,2457225.441,,,0,0.1546,,,0.0,0.145,,,0.0,,,,,0.011,,,0.0,,,,,3.9319,,,0.0,,,,,,,,,,,,,1
